,wine_index,redwine,red_wineries,red_regions,red_countries,red_avg_wine_ratings,red_avg_price,vintage_year
1287,1287,Pluribus 2005,Bond Estates,Oakville,United States,4.6,348.99,2005.0
1288,1288,Cabernet Sauvignon 2013,Leonetti Cellar,Columbia Valley,United States,4.6,119.96,2013.0
1289,1289,Gaston Hochar 1981,Ch\xe2teau Musar,Bekaa Valley,Lebanon,4.6,535.48,1981.0
1290,1290,Cariad 2006,Colgin,Napa Valley,United States,4.6,298.99,2006.0
1291,1291,Toro Tinto 2008,Teso La Monja,Toro,Spain,4.6,1337.98,2008.0
1292,1292,Second Flight 2009,Screaming Eagle,Oakville,United States,4.6,464.99,2009.0
1293,1293,God Only Knows 2010,Cayuse,Columbia Valley,United States,4.6,117.94,2010.0
1294,1294,Pagliaro Secco Sagrantino di Montefalco 2009,Paolo Bea,Umbria,Italy,4.6,78.99,2009.0
1295,1295,Pinot Noir Santa Lucia Highlands 2013,Kosta Browne,Sonoma County,United States,4.6,114.47,2013.0
1296,1296,Bandol Cuv\xe9e La Tourtine 2013,Domaine Tempier,Bandol,France,4.5,69.98,2013.0
1297,1297,1902 Centenerary Carignan Priorat 2012,Mas Doix,Priorat,Spain,4.6,149.98,2012.0
1298,1298,Proprietary Red 2007,Amuse Bouche,Napa Valley,United States,4.5,199.94,2007.0
1299,1299,PreVail Back Forty 2012,Ferrari Carano,Sonoma County,United States,4.4,76.96,2012.0
1300,1300,Pessac-L\xe9ognan Cru Class\xe9 des Graves 2011,Ch\xe2teau La Mission Haut-Brion,Pessac-Leognan,France,4.6,341.99,2011.0
1301,1301,Beckstoffer To Kalon Vineyard Cabernet Sauvignon 2012,Paul Hobbs,Sonoma County,United States,4.6,439.93,2012.0
1302,1302,Nuits-Saint-Georges Premier Cru aux Boudots 2010,Domaine M\xe9o-Camuzet,Bourgogne,France,4.6,224.97,2010.0
1303,1303,Costa Russi 2010,Gaja,Piemonte,Italy,4.6,367.1,2010.0
1304,1304,Barolo Brunate - Le Coste 2003,Giuseppe Rinaldi,Barolo,Italy,4.6,149.94,2003.0
1305,1305,Pieve Santa Restituta Sugarille Brunello di Montalcino 1997,Gaja,Piemonte,Italy,4.6,149.94,1997.0
1306,1306,Saint \xc9milion Premier Grand Cru Class\xe9,Ch\xe2teau Cheval Blanc,Saint-\xc9milion,France,4.6,999.98,
1307,1307,Sassicaia,Tenuta San Guido,Toscana,Italy,4.6,219.98,
1308,1308,Sor\xec Tild\xecn,Gaja,Piemonte,Italy,4.6,359.98,
1309,1309,Sor\xec San Lorenzo,Gaja,Piemonte,Italy,4.6,374.99,
1310,1310,Pessac-Leognan Premier Grand Cru Class\xe9,Ch\xe2teau Haut-Brion,Pessac-Leognan,France,4.6,491.99,
1311,1311,"[u""'Dominio del Plata' Malbec""]",Nosotros,Mendoza,Argentina,4.6,97.83,
1312,1312,Rutherford Red,Quintessa,St. Helena,United States,4.6,149.98,
1313,1313,Bolgheri Superiore,Ornellaia,Toscana,Italy,4.6,199.96,
1314,1314,Valbuena 5\xba,Vega Sicilia,Ribera del Duero,Spain,4.6,179.97,
1315,1315,Vosne-Roman\xe9e Premier Cru Les Beaux Monts,Domaine Leroy,Bourgogne,France,4.6,406.99,
1316,1316,True Vineyard Cabernet Sauvignon,Outpost,Napa Valley,United States,4.6,199.99,
1317,1317,Termanthia,Bodega Numanthia,Toro,Spain,4.6,237.96,
1318,1318,C\xf4te-R\xf4tie La Turque,E. Guigal,Northern Rh\xf4ne,France,4.6,369.98,
1319,1319,Gran Enemigo Single Vineyard Gualtallary Cabernet Franc,El Enemigo,Mendoza,Argentina,4.6,120.28,
1320,1320,Costa Russi,Gaja,Piemonte,Italy,4.6,345.99,
1321,1321,Proprietary Red,Continuum,St. Helena,United States,4.6,181.82,
1322,1322,C\xf4te-R\xf4tie La Mouline,E. Guigal,Northern Rh\xf4ne,France,4.6,449.49,
1323,1323,Barolo Riserva Villero,Vietti,Barolo,Italy,4.6,625.0,
1324,1324,Rhum Orange,Santa Teresa,Asti,Italy,4.6,39.38,
1325,1325,Brunello di Montalcino Riserva,Biondi-Santi,Toscana,Italy,4.5,773.57,
1326,1326,Cobos Malbec,Vi\xf1a Cobos,Mendoza,Argentina,4.6,199.93,
1327,1327,Cabernet Sauvignon Estate Bottled,Far Niente,Oakville,United States,4.5,144.98,
1328,1328,Petit Verdot,Abadia Retuerta,Castilla y Le\xf3n,Spain,4.5,134.66,
1329,1329,Chianti Rufina Riserva Fornace,Fattoria Selvapiana,Toscana,Italy,4.5,89.79,
1330,1330,Saint-\xc9milion Premier Grand Cru Class\xe9,Ch\xe2teau Ausone,Saint-\xc9milion,France,4.5,1119.89,
1331,1331,Cabernet Sauvignon,Don Melchor,Puente Alto,Chile,4.5,99.98,
1332,1332,Barolo Fossati Case Nere Riserva 10 Anni,Roberto Voerzio,Piemonte,Italy,4.5,224.99,
1333,1333,Pauillac,Ch\xe2teau Mouton Rothschild,Pauillac,France,4.5,569.94,
1334,1334,Le Pigeonnier Cahors,Ch\xe2teau Lagr\xe9zette,Cahors,France,4.5,116.58,
1335,1335,"[u""Clos d'Ora""]",G\xe9rard Bertrand,Languedoc-Roussillon,France,4.5,224.49,
1336,1336,Radio Lazarus,Chris Suzaan Alheit,Stellenbosch,South Africa,4.5,109.59,
1337,1337,Toro Alabaster,Teso La Monja,Toro,Spain,4.5,203.98,
1338,1338,Szamorodni Tokaji,Szepsy,Tokaji,Hungary,4.5,92.49,
1339,1339,"[u""Campo de Borja Garnacha 'Aquilon'""]",Alto Moncayo,Campo de Borja,Spain,4.5,140.4,
1340,1340,Saint-\xc9milion Premier Grand Cru Class\xe9,Ch\xe2teau Angelus,Saint-\xc9milion,France,4.5,495.89,
1341,1341,Brunello Di Montalcino,Cupano,Toscana,Italy,4.5,137.29,
1342,1342,Barbaresco,Gaja,Piemonte,Italy,4.5,212.49,
1343,1343,40th Anniversary Cabernet Sauvignon 2012,Caymus Vineyards,Rutherford,United States,4.5,197.48,2012.0
1344,1344,Cabernet Sauvignon 2009,Don Melchor,Puente Alto,Chile,4.5,88.98,2009.0
1345,1345,Pomerol,Ch\xe2teau La Fleur-P\xe9trus,Pomerol,France,4.5,479.88,
1346,1346,Sassicaia 2011,Tenuta San Guido,Toscana,Italy,4.5,199.98,2011.0
1347,1347,Cabernet Sauvignon 2009,Silver Oak,Oakville,United States,4.5,109.99,2009.0
1348,1348,Sassicaia 2012,Tenuta San Guido,Toscana,Italy,4.5,202.98,2012.0
1349,1349,Las Alturas Vineyard Pinot Noir 2014,Belle Glos,Napa Valley,United States,4.5,51.97,2014.0
1350,1350,Cabernet Sauvignon 2010,Silver Oak,Oakville,United States,4.5,110.48,2010.0
1351,1351,Flor de Pingus 2011,Dominio de Pingus,Ribera del Duero,Spain,4.5,94.49,2011.0
1352,1352,Nicol\xe1s Catena Zapata 2009,Catena Zapata,Mendoza,Argentina,4.5,117.85,2009.0
1353,1353,Flor de Pingus 2010,Dominio de Pingus,Ribera del Duero,Spain,4.5,99.98,2010.0
1354,1354,Cabernet Sauvignon 2011,Don Melchor,Puente Alto,Chile,4.5,99.47,2011.0
1355,1355,Bolgheri Superiore 2010,Ornellaia,Toscana,Italy,4.5,224.98,2010.0
1356,1356,Insignia 2011,Joseph Phelps,St. Helena,United States,4.5,189.98,2011.0
1357,1357,Malbec Judas 2012,Sottano,Mendoza,Argentina,4.5,69.48,2012.0
1358,1358,Signature Cabernet Sauvignon 2012,Darioush,Napa Valley,United States,4.5,99.98,2012.0
1359,1359,Clio 2013,Bodegas El Nido,Jumilla,Spain,4.5,46.49,2013.0
1360,1360,Tignanello 2004,Marchesi Antinori,Toscana,Italy,4.5,139.93,2004.0
1361,1361,Cabernet Sauvignon 2006,Silver Oak,Oakville,United States,4.5,148.71,2006.0
1362,1362,Christian Moueix 2009,Dominus,Yountville,United States,4.5,199.98,2009.0
1363,1363,Cabernet Sauvignon 2014,Caymus Vineyards,Rutherford,United States,4.5,74.97,2014.0
1364,1364,One Point Five 2012,Shafer,Napa Valley,United States,4.5,94.98,2012.0
1365,1365,Amarone della Valpolicella Riserva Classico Sergio 2008,Zenato,Veneto,Italy,4.5,125.99,2008.0
1366,1366,Nicol\xe1s Catena Zapata 2007,Catena Zapata,Mendoza,Argentina,4.5,109.48,2007.0
1367,1367,Cabernet Sauvignon 2011,Silver Oak,Oakville,United States,4.5,101.99,2011.0
1368,1368,Pauillac 2005,Ch\xe2teau Pichon-Longueville Baron,Pauillac,France,4.5,179.97,2005.0
1369,1369,Pauillac 1988,Ch\xe2teau Mouton Rothschild,Pauillac,France,4.5,387.46,1988.0
1370,1370,Pauillac 1998,Ch\xe2teau Mouton Rothschild,Pauillac,France,4.5,454.99,1998.0
1371,1371,Pauillac 2004,Ch\xe2teau Mouton Rothschild,Pauillac,France,4.5,524.99,2004.0
1372,1372,Valbuena 5\xba 2003,Vega Sicilia,Ribera del Duero,Spain,4.5,178.98,2003.0
1373,1373,Pauillac Grand Vin Grand Cru Class\xe9 2000,Ch\xe2teau Lynch-Bages,Pauillac,France,4.5,249.98,2000.0
1374,1374,Chryseia Douro 2009,P+S Prats & Symington,Douro,Portugal,4.5,69.47,2009.0
1375,1375,Pinot Noir Southing 2012,Sea Smoke,California,United States,4.5,107.83,2012.0
1376,1376,Pauillac 1993,Ch\xe2teau Mouton Rothschild,Pauillac,France,4.5,472.49,1993.0
1377,1377,Pauillac 2000,Ch\xe2teau Pichon-Longueville Baron,Pauillac,France,4.5,223.99,2000.0
1378,1378,Barbaresco 2011,Gaja,Piemonte,Italy,4.5,211.63,2011.0
1379,1379,Pauillac 2002,Ch\xe2teau Mouton Rothschild,Pauillac,France,4.5,450.99,2002.0
1380,1380,Ribera Del Duero El Anej\xf3n 2009,Pago de Carraovejas,Ribera del Duero,Spain,4.5,136.0,2009.0
1381,1381,Pauillac Grand Vin Grand Cru Class\xe9 2005,Ch\xe2teau Lynch-Bages,Pauillac,France,4.5,199.98,2005.0
1382,1382,Valpolicella Classico Superiore 2006,Quintarelli Giuseppe,Veneto,Italy,4.5,84.98,2006.0
1383,1383,Pauillac 1997,Ch\xe2teau Mouton Rothschild,Pauillac,France,4.5,419.49,1997.0
1384,1384,San Vicente Rioja 2011,Se\xf1or\xedo de San Vicente,Rioja,Spain,4.5,56.48,2011.0
1385,1385,Flor de Pingus 2006,Dominio de Pingus,Ribera del Duero,Spain,4.5,81.99,2006.0
1386,1386,"[u""Brunello di Montalcino Poggio all'Oro Riserva 2004""]",Banfi,Toscana,Italy,4.5,139.98,2004.0
1387,1387,Colli della Toscana Centrale Flaccianello Della Pieve 2006,Fontodi,Toscana,Italy,4.5,168.99,2006.0
1388,1388,Margaux 1996,Ch\xe2teau Palmer,Margaux,France,4.5,249.93,1996.0
1389,1389,Saint-\xc8stephe 1995,"[u""Ch\xe2teau Cos d'Estournel""]",Saint-Est\xe8phe,France,4.5,219.99,1995.0
1390,1390,Valtellina 5 Stelle Sfursat 2011,Nino Negri,Lombardia,Italy,4.5,79.77,2011.0
1391,1391,Rutherford Red 2008,Quintessa,St. Helena,United States,4.5,129.97,2008.0
1392,1392,Saint-\xc8stephe 2005,"[u""Ch\xe2teau Cos d'Estournel""]",Saint-Est\xe8phe,France,4.5,275.98,2005.0
1393,1393,Saint Julien 2000,Ch\xe2teau L\xe9oville Poyferr\xe9,Saint-Julien,France,4.5,205.98,2000.0
1394,1394,Valpolicella Classico Superiore 2004,Quintarelli Giuseppe,Veneto,Italy,4.5,95.99,2004.0
1395,1395,Cabernet Sauvignon 2012,PlumpJack,Oakville,United States,4.5,109.99,2012.0
1396,1396,Pauillac Grand Cru Class\xe9 2005,Ch\xe2teau Pontet-Canet,Pauillac,France,4.4,178.98,2005.0
1397,1397,Bolgheri Superiore 2000,Ornellaia,Toscana,Italy,4.5,178.99,2000.0
1398,1398,Pauillac Grand Cru Class\xe9 1986,Ch\xe2teau Pichon Longueville Comtesse de Lalande,Pauillac,France,4.5,238.99,1986.0
1399,1399,Pinot Noir Southing 2012,Sea Smoke,California,United States,4.5,107.83,2012.0
1400,1400,Pauillac 1993,Ch\xe2teau Mouton Rothschild,Pauillac,France,4.5,472.49,1993.0
1401,1401,Pauillac 2000,Ch\xe2teau Pichon-Longueville Baron,Pauillac,France,4.5,223.99,2000.0
1402,1402,Barbaresco 2011,Gaja,Piemonte,Italy,4.5,211.63,2011.0
1403,1403,Pauillac 2002,Ch\xe2teau Mouton Rothschild,Pauillac,France,4.5,450.99,2002.0
1404,1404,Ribera Del Duero El Anej\xf3n 2009,Pago de Carraovejas,Ribera del Duero,Spain,4.5,136.0,2009.0
1405,1405,Pauillac Grand Vin Grand Cru Class\xe9 2005,Ch\xe2teau Lynch-Bages,Pauillac,France,4.5,199.98,2005.0
1406,1406,Valpolicella Classico Superiore 2006,Quintarelli Giuseppe,Veneto,Italy,4.5,84.98,2006.0
1407,1407,Pauillac 1997,Ch\xe2teau Mouton Rothschild,Pauillac,France,4.5,419.49,1997.0
1408,1408,San Vicente Rioja 2011,Se\xf1or\xedo de San Vicente,Rioja,Spain,4.5,56.48,2011.0
1409,1409,Flor de Pingus 2006,Dominio de Pingus,Ribera del Duero,Spain,4.5,81.99,2006.0
1410,1410,"[u""Brunello di Montalcino Poggio all'Oro Riserva 2004""]",Banfi,Toscana,Italy,4.5,139.98,2004.0
1411,1411,Colli della Toscana Centrale Flaccianello Della Pieve 2006,Fontodi,Toscana,Italy,4.5,168.99,2006.0
1412,1412,Margaux 1996,Ch\xe2teau Palmer,Margaux,France,4.5,249.93,1996.0
1413,1413,Saint-\xc8stephe 1995,"[u""Ch\xe2teau Cos d'Estournel""]",Saint-Est\xe8phe,France,4.5,219.99,1995.0
1414,1414,Valtellina 5 Stelle Sfursat 2011,Nino Negri,Lombardia,Italy,4.5,79.77,2011.0
1415,1415,Rutherford Red 2008,Quintessa,St. Helena,United States,4.5,129.97,2008.0
1416,1416,Saint-\xc8stephe 2005,"[u""Ch\xe2teau Cos d'Estournel""]",Saint-Est\xe8phe,France,4.5,275.98,2005.0
1417,1417,Saint Julien 2000,Ch\xe2teau L\xe9oville Poyferr\xe9,Saint-Julien,France,4.5,205.98,2000.0
1418,1418,Valpolicella Classico Superiore 2004,Quintarelli Giuseppe,Veneto,Italy,4.5,95.99,2004.0
1419,1419,Cabernet Sauvignon 2012,PlumpJack,Oakville,United States,4.5,109.99,2012.0
1420,1420,Pauillac Grand Cru Class\xe9 2005,Ch\xe2teau Pontet-Canet,Pauillac,France,4.4,178.98,2005.0
1421,1421,Bolgheri Superiore 2000,Ornellaia,Toscana,Italy,4.5,178.99,2000.0
1422,1422,Pauillac Grand Cru Class\xe9 1986,Ch\xe2teau Pichon Longueville Comtesse de Lalande,Pauillac,France,4.5,238.99,1986.0
1423,1423,Fusion V 2012,De Toren Private Cellar,Stellenbosch,South Africa,4.5,59.98,2012.0
1424,1424,"[u""Don Maximiano Founder's Reserve 2008""]",Errazuriz,Valle de Aconcagua,Chile,4.5,69.99,2008.0
1425,1425,Pauillac Grand Cru Class\xe9 1996,Ch\xe2teau Pichon Longueville Comtesse de Lalande,Pauillac,France,4.5,239.99,1996.0
1426,1426,Valpolicella Superiore Vigneto Monte Lodoletta 2007,Dal forno Romano,Veneto,Italy,4.5,119.19,2007.0
1427,1427,Pessac-Leognan Premier Grand Cru Class\xe9 2007,Ch\xe2teau Haut-Brion,Pessac-Leognan,France,4.5,496.99,2007.0
1428,1428,Saint-Julien 2010,Ch\xe2teau Leoville Barton,Saint-Julien,France,4.5,171.24,2010.0
1429,1429,Saint \xc9milion Premier Grand Cru Class\xe9 1999,Ch\xe2teau Cheval Blanc,Saint-\xc9milion,France,4.5,488.81,1999.0
1430,1430,Tignanello 1997,Marchesi Antinori,Toscana,Italy,4.5,171.99,1997.0
1431,1431,Saint-\xc9milion Premier Grand Cru Class\xe9 2000,Ch\xe2teau Figeac,Saint-\xc9milion,France,4.5,173.96,2000.0
1432,1432,"[u""Brunello di Montalcino Poggio all'Oro Riserva 2006""]",Banfi,Toscana,Italy,4.5,133.38,2006.0
1433,1433,Bibbona 2010,Biserno,Toscana,Italy,4.5,164.48,2010.0
1434,1434,Saint-Julien Grand Cru Class\xe9 1996,Ch\xe2teau Ducru-Beaucaillou,Saint-Julien,France,4.5,269.81,1996.0
1435,1435,Private Reserve Cabernet Sauvignon 2007,Beringer Vineyards,St. Helena,United States,4.5,128.99,2007.0
1436,1436,Pauillac Grand Cru Class\xe9 1990,Ch\xe2teau Pichon Longueville Comtesse de Lalande,Pauillac,France,4.5,154.99,1990.0
1437,1437,Saint-Julien Grand Cru Class\xe9 2000,Ch\xe2teau Ducru-Beaucaillou,Saint-Julien,France,4.5,274.99,2000.0
1438,1438,Pinot Noir Russian River Valley 2012,Kosta Browne,Sonoma County,United States,4.5,118.98,2012.0
1439,1439,Hommage a Jacques Perrin Ch\xe2teauneuf-du-Pape 2010,Ch\xe2teau de Beaucastel,Ch\xe2teauneuf-du-Pape,France,4.5,550.0,2010.0
1440,1440,Margaux 1995,Ch\xe2teau Palmer,Margaux,France,4.5,300.0,1995.0
1441,1441,Gran Enemigo Single Vineyard Agrelo Cabernet Franc 2010,El Enemigo,Mendoza,Argentina,4.5,99.38,2010.0
1442,1442,Christian Moueix 2007,Dominus,Yountville,United States,4.5,226.98,2007.0
1443,1443,Bramare Marchiori Vineyard Malbec 2013,Vi\xf1a Cobos,Mendoza,Argentina,4.5,88.16,2013.0
1444,1444,"[u""Vin de Pays de l'H\xe9rault 2011""]",La Grange des Peres,Languedoc-Roussillon,France,4.5,131.45,2011.0
1445,1445,Grand Vin Pauillac Premier Grand Cru Class\xe9 1993,Ch\xe2teau Latour,Pauillac,France,4.5,434.99,1993.0
1446,1446,Pauillac 1994,Ch\xe2teau Lafite Rothschild,Pauillac,France,4.5,594.99,1994.0
1447,1447,Sassicaia 2013,Tenuta San Guido,Toscana,Italy,4.5,199.96,2013.0
1448,1448,Margaux 2001,Ch\xe2teau Palmer,Margaux,France,4.5,189.93,2001.0
1449,1449,Pauillac 1970,Ch\xe2teau Mouton Rothschild,Pauillac,France,4.5,348.99,1970.0
1450,1450,Pavillon Rouge du Ch\xe2teau Margaux 2000,Ch\xe2teau Margaux,Margaux,France,4.5,224.98,2000.0
1451,1451,Saint-Julien Grand Vin de L\xe9oville 1985,Ch\xe2teau Leoville Las Cases,Saint-Julien,France,4.5,375.76,1985.0
1452,1452,Cabernet Sauvignon State Ranch 2012,Nickel & Nickel,Oakville,United States,4.5,95.98,2012.0
1453,1453,Cabernet Sauvignon Howell Mountain 2012,Cade,Napa Valley,United States,4.5,89.98,2012.0
1454,1454,Campolongo di Torbe Amarone della Valpolicella Classico 2007,Masi,Veneto,Italy,4.5,130.98,2007.0
1455,1455,Pauillac Grand Cru Class\xe9 2000,Ch\xe2teau Pichon Longueville Comtesse de Lalande,Pauillac,France,4.5,239.96,2000.0
1456,1456,Opus One 1996,Opus One,Oakville,United States,4.6,314.96,1996.0
1457,1457,Margaux Premier Grand Cru Class\xe9 1988,Ch\xe2teau Margaux,Margaux,France,4.5,535.48,1988.0
1458,1458,Kathryn Hall Cabernet Sauvignon 2012,Hall Wines,St. Helena,United States,4.5,149.98,2012.0
1459,1459,Saint-Julien Grand Vin de L\xe9oville 1996,Ch\xe2teau Leoville Las Cases,Saint-Julien,France,4.5,299.98,1996.0
1460,1460,Special Selection Cabernet Sauvignon 2004,Caymus Vineyards,Rutherford,United States,4.6,194.49,2004.0
1461,1461,Saint-Julien 1990,Ch\xe2teau Leoville Barton,Saint-Julien,France,4.5,198.99,1990.0
1462,1462,Valbuena 5\xba 2011,Vega Sicilia,Ribera del Duero,Spain,4.5,144.99,2011.0
1463,1463,Cabernet Sauvignon 2012,Don Melchor,Puente Alto,Chile,4.5,102.9,2012.0
1464,1464,Pauillac 1989,Ch\xe2teau Pichon-Longueville Baron,Pauillac,France,4.5,234.99,1989.0
1465,1465,Amarone della Valpolicella Classico 2007,Bussola,Valpolicella,Italy,4.5,149.98,2007.0
1466,1466,Pessac-L\xe9ognan Grand Cru Class\xe9 de Graves 2005,Ch\xe2teau Pape Cl\xe9ment,Pessac-Leognan,France,4.5,238.98,2005.0
1467,1467,Margaux Premier Grand Cru Class\xe9 1994,Ch\xe2teau Margaux,Margaux,France,4.5,416.98,1994.0
1468,1468,Solaia 2003,Marchesi Antinori,Toscana,Italy,4.5,211.99,2003.0
1469,1469,Proprietary Red 2011,Continuum,St. Helena,United States,4.5,179.97,2011.0
1470,1470,Ch\xe2teauneuf-du-Pape 2007,Clos des Papes (Paul Avril),Ch\xe2teauneuf-du-Pape,France,4.5,199.47,2007.0
1471,1471,Termanthia 2009,Bodega Numanthia,Toro,Spain,4.5,187.18,2009.0
1472,1472,Valtellina 5 Stelle Sfursat 2010,Nino Negri,Lombardia,Italy,4.5,79.77,2010.0
1473,1473,Cabernet Sauvignon 2006,Caymus Vineyards,Rutherford,United States,4.5,79.93,2006.0
1474,1474,Cabernet Sauvignon John C. Sullenger Vineyard 2012,Nickel & Nickel,Oakville,United States,4.5,94.98,2012.0
1475,1475,Margaux Premier Grand Cru Class\xe9 2008,Ch\xe2teau Margaux,Margaux,France,4.5,538.76,2008.0
1476,1476,Pinot Noir Russian River Valley 2012,DuMOL,Russian River Valley,United States,4.5,74.99,2012.0
1477,1477,Cabernet Sauvignon 2012,La Jota,Howell Mountain,United States,4.5,74.98,2012.0
1478,1478,Cabernet Sauvignon Branding Iron Vineyard 2012,Nickel & Nickel,Oakville,United States,4.5,90.38,2012.0
1479,1479,Barbaresco 2007,Gaja,Piemonte,Italy,4.5,278.97,2007.0
1480,1480,Pauillac 1987,Ch\xe2teau Mouton Rothschild,Pauillac,France,4.5,509.99,1987.0
1481,1481,Saint-Julien Grand Vin de L\xe9oville 1999,Ch\xe2teau Leoville Las Cases,Saint-Julien,France,4.5,179.99,1999.0
1482,1482,Pauillac 2007,Ch\xe2teau Lafite Rothschild,Pauillac,France,4.5,1083.49,2007.0
1483,1483,Saint \xc9milion Premier Grand Cru Class\xe9 2006,Ch\xe2teau Cheval Blanc,Saint-\xc9milion,France,4.5,726.99,2006.0
1484,1484,Barolo Monprivato 2006,Mascarello Giuseppe e Figlio,Piemonte,Italy,4.5,154.99,2006.0
1485,1485,Barbaresco 2006,Gaja,Piemonte,Italy,4.5,222.48,2006.0
1486,1486,Cabernet Sauvignon Howell Mountain 2012,"[u""O'Shaughnessy""]",Napa Valley,United States,4.5,99.98,2012.0
1487,1487,Les Forts de Latour 2000,Ch\xe2teau Latour,Pauillac,France,4.5,258.98,2000.0
1488,1488,Saint-\xc9milion Premier Grand Cru Class\xe9 2006,Ch\xe2teau Pavie,Saint-\xc9milion,France,4.5,244.99,2006.0
1489,1489,Proprietary Red 2008,Pahlmeyer,Napa Valley,United States,4.5,119.99,2008.0
1490,1490,Pessac-L\xe9ognan Grand Cru Class\xe9 de Graves 2010,Ch\xe2teau Pape Cl\xe9ment,Pessac-Leognan,France,4.5,249.99,2010.0
1491,1491,Touriga Nacional 2011,Quinta do Crasto,Douro,Portugal,4.5,45.4,2011.0
1492,1492,"[u""Vin de Pays de l'H\xe9rault 2010""]",La Grange des Peres,Languedoc-Roussillon,France,4.4,119.99,2010.0
1493,1493,Overture 2012,Opus One,Oakville,United States,4.5,119.98,2012.0
1494,1494,Carm\xedn de Peumo Carmen\xe9r\xe8 2007,Concha y Toro,Santiago,Chile,4.5,122.48,2007.0
1495,1495,Colli della Toscana Centrale Flaccianello Della Pieve 1999,Fontodi,Toscana,Italy,4.5,189.98,1999.0
1496,1496,Hommage a Jacques Perrin Ch\xe2teauneuf-du-Pape 2009,Ch\xe2teau de Beaucastel,Ch\xe2teauneuf-du-Pape,France,4.5,449.97,2009.0
1497,1497,Margaux 1998,Ch\xe2teau Palmer,Margaux,France,4.5,188.99,1998.0
1498,1498,Saint-Est\xe8phe 1989,Ch\xe2teau Montrose,Saint-Est\xe8phe,France,4.5,354.99,1989.0
1499,1499,Pingus 2011,Dominio de Pingus,Ribera del Duero,Spain,4.5,900.0,2011.0
1500,1500,Cabernet Sauvignon Howell Mountain 2011,"[u""O'Shaughnessy""]",Napa Valley,United States,4.5,84.98,2011.0
1501,1501,Christian Moueix 2001,Dominus,Yountville,United States,4.5,232.48,2001.0
1502,1502,Margaux 1990,Ch\xe2teau Palmer,Margaux,France,4.5,374.99,1990.0
1503,1503,Valpolicella Superiore Vigneto Monte Lodoletta 2005,Dal forno Romano,Veneto,Italy,4.5,91.99,2005.0
1504,1504,Saint-\xc9milion Premier Grand Cru Class\xe9 1996,Ch\xe2teau Angelus,Saint-\xc9milion,France,4.5,318.99,1996.0
1505,1505,Saint \xc9milion Premier Grand Cru Class\xe9 1994,Ch\xe2teau Cheval Blanc,Saint-\xc9milion,France,4.5,384.99,1994.0
1506,1506,Grange 2004,Penfolds,South Australia,Australia,4.5,497.98,2004.0
1507,1507,Saint-Julien Grand Vin de L\xe9oville 2001,Ch\xe2teau Leoville Las Cases,Saint-Julien,France,4.5,179.89,2001.0
1508,1508,Amon-Ra Shiraz 2005,Glaetzer,Barossa Valley,Australia,4.5,89.93,2005.0
1509,1509,Monte Bello 2012,Ridge Vineyards,California,United States,4.5,189.93,2012.0
1510,1510,Brunello di Montalcino 2010,Valdicava,Toscana,Italy,4.5,121.99,2010.0
1511,1511,Cabernet Sauvignon 2009,The Mascot,Napa Valley,United States,4.5,139.98,2009.0
1512,1512,Pauillac Grand Vin Grand Cru Class\xe9 1988,Ch\xe2teau Lynch-Bages,Pauillac,France,4.5,198.99,1988.0
1513,1513,Margaux Premier Grand Cru Class\xe9,Ch\xe2teau Margaux,Margaux,France,4.6,600.0,
1514,1514,Pauillac 2008,Ch\xe2teau Lafite Rothschild,Pauillac,France,4.5,946.99,2008.0
1515,1515,PS (Pagos Seleccionados) Ribera del Duero 2013,Aalto,Ribera del Duero,Spain,4.5,99.96,2013.0
1516,1516,Poggio di Sotto Brunello di Montalcino 2005,ColleMassari,Toscana,Italy,4.5,128.99,2005.0
1517,1517,Ch\xe2teauneuf-du-Pape 2012,Clos des Papes (Paul Avril),Ch\xe2teauneuf-du-Pape,France,4.5,119.98,2012.0
1518,1518,Las Alturas Vineyard Pinot Noir,Belle Glos,Napa Valley,United States,4.4,50.92,
1519,1519,Margaux 1985,Ch\xe2teau Palmer,Margaux,France,4.5,299.98,1985.0
1520,1520,Poggio di Sotto Brunello di Montalcino 2004,ColleMassari,Toscana,Italy,4.5,129.97,2004.0
1521,1521,Saint \xc9milion Premier Grand Cru Class\xe9 1993,Ch\xe2teau Cheval Blanc,Saint-\xc9milion,France,4.5,419.99,1993.0
